movie_sid,movie_name,movie_score,movie_time,movie_style,movie_director
27039382,演员的诞生,5.4,2017-10-28(中国大陆),真人秀,章子怡 宋丹丹 刘烨 张国立 任嘉伦 黄璐 刘芸 余少群 翟天临 周云鹏 车晓 杨玏 王亮 舒畅 辛芷蕾 于月仙 陈小纭 王俊凯 欧阳娜娜 郑昊 尹正 周一围 金晨 陶昕然 姜宏波 张棪琰 俞灏明 王彦霖 马可 曾舜晞 谭松韵 毛晓彤 凌潇肃 蓝盈莹 黄圣依 于明加 柴碧云 胡军 陶虹 刘天池 江志强 陆剑青 张睿 董群 唐丽君 杨晓培 公钰涵 姜磊 于正 陈铭章 袁子弹 张闻君 鞠觉亮 吴迎盈 姚婷婷 卢正雨 魏丽丽 顾晓东 贾东岩 陈乐 陈龙 彭昱畅 李泽锋 张雪迎 侯明昊 姚远 冯文娟 刘敏涛 李乃文 冯雷 于毅 柳岩 胡冰卿 姜超 王莎莎 倪虹洁 梁天 袁立 杨立新 汪峰 侯咏 王小利 伊一 沈羽倩 关凌 李君婕 贾一平
1927686,爱情呼叫转移,6.4,2007-02-08(中国大陆),喜剧 爱情,徐峥 刘仪伟 宁静 白冰 伊能静 车永莉 沈星 宋佳 范冰冰 瞿颖 姜宏波 黄圣依 龚蓓苾 秦海璐 代乐乐 于黛琴 葛存壮 黄素影 丛珊 黄健翔 吕行 陈鲁豫
3356338,喜羊羊与灰太狼之牛气冲天,6.9,2009-01-16(中国大陆),喜剧 动画 儿童,阿牛 林峯 徐子珊 李团 祖晴 梁颖 巫迪文
3262939,游龙戏凤 遊龍戲鳳,6.0,2009-01-26,爱情,刘德华 舒淇 张涵予 林嘉华 林子祥 姜大卫 张歆艺 张达明 韩雨芹 田蕊妮 杨宝玲 姚文雪 官恩娜 张文慈 韩君婷 董敏莉 尹子维 玛利亚 何华超 浦蒲 裴唯莹 曹永廉
26754831,绝世高手,5.9,2017-07-07(中国大陆),喜剧,卢正雨 郭采洁 范伟 蔡国庆 陈冲 仓田保昭 孔连顺 黄龄 杨迪 柯达 艾伦 赵英俊 魏翔 汪聪 何蓝逗 魏金栋 李勤勤 刘伟政 许文姗 卢卓 孙丽丽
26747869,真·三国无双,3.9,2021-05-01(中国大陆),动作 奇幻 古装,古天乐 王凯 杨祐宁 韩庚 古力娜扎 刘嘉玲 吕良伟 林雪 姜皓文 张建声 张兆辉 罗家英 王梓轩 法志远 宁小花 秦沛 杨紫彤 陈之辉 王志华 晋松 袁文康 李凯贤 张博豪 张艺骞 宋撼寰 鄂靖文 阳光 周显扬
1783457,功夫熊猫 Kung Fu Panda,8.2,2008-06-20(中国大陆),喜剧 动作 动画 冒险,杰克·布莱克 达斯汀·霍夫曼 安吉丽娜·朱莉 伊恩·麦柯肖恩 成龙 塞斯·罗根 刘玉玲 大卫·克罗斯 兰德尔·杜克·金 吴汉章 丹·福勒 迈克·克拉克·邓肯 韦恩·奈特 凯尔·加斯 JR·里德 劳拉·奈特林格 坦雅·海登 斯蒂芬·凯林 马克·奥斯本 约翰·斯蒂文森 肯特·奥斯博内 瑞利·奥斯本 陈奕迅 木村佳乃 房祖名 符爽 笹野高史 吴文伦
35164328,扫黑·决战,6.0,2021-05-01(中国大陆),剧情 动作 犯罪,姜武 张颂文 金世佳 李倩 赵毅 焦刚 尤勇智 刘琳 白志迪 王丽云 钱波 王佳佳 董博睿 徐可珑 张康乐 阿如那 蒋雪鸣 陈进 宗俊涛 涂圣成 王浩丞 吴双 范诗然 柳俊岐 秦海 钱漪 张天舒 王欣嘉 贾凤柱 王若溪 顾语涵 王峰 王建龙 张海怡 王静宇
1305625,千王1991,6.6,1991-05-16,喜剧,梁朝伟 黄百鸣 任达华 叶子楣 泰迪·罗宾 梁天 乐韵 杨允敬 韩春 伍国健 徐广林 张永雄 于仁泰 陈佩珊
26748673,拆弹专家,6.2,2017-04-28(中国大陆),动作 悬疑 犯罪,刘德华 姜武 宋佳 吴卓羲 姜皓文 王紫逸 黄日华 石修 廖启智 张竣杰 蔡瀚亿 张继聪 李国麟 骆应钧 尹扬明 卢惠光 何华超 禤嘉仪 莫浩峰 黄天颐 王文成 肖恩·蒂尔尼 杜港 方志驹 梁翠珊 叶运强 张诗欣 黄岚 黄子菲 罗浩晋 易宇航 蒙为亮 陈彼得 唐文龙 黄翠仪 徐颖堃 李宗彥 余达志 周梓盈 袁富华 董力 冯海锐 盖世宝 朱鉴然 黄竣锋 李英涛 麦洛新
35208340,我就是演员 第三季,4.9,2020-12-12(中国大陆),真人秀,伊一 章子怡 于正 刘天池 郝蕾 张颂文 李诚儒 张纪中 梁超 陆川 包贝尔 陈楚生 陈德容 郭品超 海铃 赫子铭 姜潮 金莎 金子涵 柯蓝 刘端端 李晟 李汶翰 刘孜 马嘉祺 潘斌龙 孙坚 孙嘉璐 宋宁峰 宋妍霏 盛一伦 王霏霏 王自健 许君聪 谢可寅 小沈阳 叶祖新 张檬 张超 张楠 张艺凡 伊能静 忻钰坤 王中磊 刘杰 程耳
24743712,有种你爱我,4.6,2015-02-06(中国大陆),喜剧 爱情,江一燕 郑恺 于笑 于嘉萌 常方源 陈作深 刘沙 师悦玲 李长麟 谈莎莎 哈斯高娃 王膺然 王磊
4718369,白鹿原,6.4,2012-09-15(中国大陆),剧情 历史,张丰毅 张雨绮 段奕宏 吴刚 刘威 成泰燊 郭涛 李梦 许还山
3926132,爱情公寓,8.0,2009-08-05(中国大陆),喜剧 爱情,赵霁 金世佳 娄艺潇 陈赫 孙艺洲 王传君 李金铭 榕榕 原铨 江炫蜜 黄依依 马彬茵 肖淑丽 朱莲华 石子良 邓雯 黄墨寒 吴建中 高安义 司雯 柯云 王缪 杜俊 张佳莹 程泓 袁俊杰 王文娜 刘思巍 李佳航 李志良 顾隽瑶 袁愿 沈玥 李姝 李帅 杨志英 胡朝政 张文印 谢晖 单小纯
24716039,星际探索 Ad Astra,6.8,2019-12-05(中国大陆),科幻 冒险,布拉德·皮特 汤米·李·琼斯 丽芙·泰勒 鲁丝·内伽 唐纳德·萨瑟兰 劳恩·迪恩 唐尼·科沙瓦茨 肖恩·布莱克默 鲍比·内什 丽莎盖伊·汉密尔顿 约翰·芬 约翰·奥提兹 弗雷达·福斯·沈 凯拉·亚当斯 拉维·卡普尔 金伯莉·伊丽丝 埃莉莎·佩里 丹尼尔·萨乌利 吉米·希尔兹 库纳尔·杜德赫克 格雷格·布瑞克 艾莉森·瑞德 莎莎·康普 娜塔莎·雷昂 洛雷尔·伯德·多夫曼 哈尔茨卡·库扎 希拉·M·洛克哈特 马洛里·露 安妮·麦克代尼尔斯 珍·莫里洛 罗切尔·罗斯 瓦莱丽·罗斯 杰米·肯尼迪 魏苒 马克·卡西米尔·戴妮奇斯 巴亚尔多·德·穆古拉
1308573,卡拉是条狗,7.4,2003-02-02(中国大陆),剧情 喜剧,葛优 丁嘉丽 李滨 夏雨 李勤勤 李佳璇 冯小刚 李滨 张大礼 殷宗杰 孙万清 王安
1652592,阿丽塔：战斗天使 Alita: Battle Angel,7.5,2019-02-22(中国大陆),动作 科幻 冒险,罗莎·萨拉查 克里斯托弗·瓦尔兹 基恩·约翰逊 艾德·斯克林 马赫沙拉·阿里 詹妮弗·康纳利 杰基·厄尔·哈利 拉娜·康多 小豪尔赫·兰登伯格 艾莎·冈萨雷斯 卡斯帕·范·迪恩 米歇尔·罗德里格兹 爱德华·诺顿 杰夫·法赫 山姆麦地那 德里克·梅耶斯 艾丽·拉蒙特 豪尔赫·A·希门尼斯 马克·扎罗 比利·布莱尔 伦纳德·吴 特里斯坦·里格斯 迈克尔·洛夫·托利弗 金 达塞尔·丹妮尔 马克·A·怀特 杰·科特尼
26363186,楚乔传,5.3,2017-06-05(中国大陆),剧情 爱情 古装,赵丽颖 林更新 窦骁 李沁 王彦霖 邓伦 牛骏峰 金士杰 黄梦莹 田小洁 孙宁 曹曦月 王嵛 李若嘉 刘玉翠 蒋依依 黄海冰 胡兵 阮圣文 苗苗 邢昭林 金瀚 李春嫒 李颖 黄杨钿甜 朱圣祎 荣梓杉 曹馨月 王艺曈 黄毅 赵昕 王星瀚 刘恩尚 王子桀 杨柳 孙毅 郏莉莉 黄雨权 樊华伟 蒋伟男 苑子艺 乔诗语 徐佳琦 彭尧 刘朔 靳光正 沈樵 杨永文 张瑞
1305355,审死官 審死官,7.9,1992-07-02(中国香港),喜剧 古装,周星驰 梅艳芳 吴家丽 吴孟达 秦沛 梁家仁 苑琼丹 黄一飞 朱咪咪 侯焕玲 胡立成 张志平 梁心 邓泰和 林富伟 高雄 曾近荣 李成昌 王天林 郑家生 艾威 曹荣 车保罗 戚其义 郑君绵 秦煌
26581837,上海堡垒,2.9,2019-08-09(中国大陆),爱情 科幻 战争,鹿晗 舒淇 石凉 高以翔 王宫良 王森 孙嘉灵 江南 杜家毅 文森特·马蒂尔
25881786,前任2：备胎反击战,5.2,2015-11-06(中国大陆),喜剧 爱情,郑恺 郭采洁 王传君 张殿伦 张艺兴 田羽生 刘宇珽 张翔玲 翟韬 马镜淇 罗宇楠 邱意浓 祁琪 李甦
1299182,富贵开心鬼 富貴開心鬼,6.8,1989-08-09(中国香港),剧情 喜剧 惊悚,董骠 沈殿霞 吴大维 关佩琳 陈淑兰 吴启华 刘允 张荣祥 叶子楣 陈果 吕秀菱 午马 车保罗 卢冠廷
6527269,危险关系,5.9,2012-09-27(中国大陆),剧情 爱情,章子怡 张东健 张柏芝 窦骁 卢燕 王奕瑾 福士诚治 叶项明 张子晨 张雨晴
6738735,大追捕,7.3,2012-03-15(中国香港/中国大陆),剧情 动作 悬疑 惊悚 犯罪,张家辉 任达华 王敏德 文咏珊 谢安琪 余安安 张国强 骆应钧 洪卓立 窦骁 田壮壮 刘家辉 恭硕良 卢惠光 周子扬 郑希怡 陆浩明 黄嘉乐 梁进龙 廖爱玲 周子驹 麦克·里德 颜卓灵 李丞峰 标马
26284595,大话西游3,4.0,2016-09-14(中国大陆),喜剧 爱情 奇幻,韩庚 唐嫣 吴京 莫文蔚 张超 张瑶 王一博 钟欣潼 谢楠 何炅 胡静 黄征 刘镇伟 曹承衍 周艺轩 元奎 吕建民 飞儿 杜娟 王新刚 柴格 周瑾 郑文政 叶浏 扈茜茜 张译夫 陈钰琪 郑紫禅 宁小花
2359431,保持通话 保持通話,6.7,2008-09-25(中国香港),剧情 动作,古天乐 徐熙媛 张家辉 刘烨 樊少皇 龚蓓苾 张兆辉 陈诗慧 贝安琪 王祖蓝 陈家乐 洪卓立 谭竣浩 骆应钧 孙慧雪 陈慧珊 马溱禧 谷德昭 方志驹 罗伟佳 何伟业 徐志雄 黄浩然 罗天池 王文成
25850122,封神传奇,2.9,2016-07-29(中国大陆),剧情 动作 奇幻,李连杰 范冰冰 黄晓明 杨颖 古天乐 文章 向佐 梁家辉 祖峰 安志杰 许晴 陈小春 王璨 李庆誉 吴屹桐
34880302,人潮汹涌,6.5,2021-02-12(中国大陆),喜剧 犯罪,刘德华 肖央 万茜 程怡 黄小蕾 国义骞 狄志杰 郭京飞 刘天佐 路阳 郭帆 刘浩良 饶晓志 雷佳音 史航 魏之皓 王学兵 林海 隋凯 卫莱 赵一龙 谢承颖 徐朝英 宿树合 张占义 王戈 张庆庆 廖拟 赵梓冲 冯悠苒 廖健 朱超艺 侯玮涛 丁紫宸 李路琦 张宁 顾晓东 王子川 吴恩璇
25823833,天将雄师,6.0,2015-02-19(中国大陆),动作 战争 古装,成龙 约翰·库萨克 艾德里安·布洛迪 崔始源 林鹏 王若心 肖央 王太利 洪天照 刘承俊 萝莉·佩斯特 冯绍峰 吴建豪 林嘉欣 沙妮·文森 西蒙子 郭洺宇 修庆 宾尼·尤奎德兹 王巍 狼森 勃小龙 保罗·菲利普·克拉克 托马尔·奥兹 喜利图 邢思杰 穆雷克 艾文·科蒂克 Jim Bennett 丹尼·萨莱 盖吉利 米罗斯拉夫·卡雷尔 马铁摩 Raiden Integra 麦克斯•黄 迪玛 刘楚恬 巴萨姆·哈亚提 艾力库 钢特木尔
1303867,我是一个贼 我是一个賊,6.5,1995-09-14(中国香港),动作 犯罪,任达华 邱淑贞 尹扬明 河国荣 霍瑞华 蔡业信 谷垣健治 谭淑梅 姚文基
25755645,老男孩猛龙过江,5.7,2014-07-10(中国大陆),剧情 喜剧,肖央 王太利 屈菁菁 郝凯瑞 曲婉婷 李仁港 李龙吟 Jenny Zhang
26274910,奔跑吧！兄弟,3.5,2015-01-30(中国大陆),喜剧,杨颖 王宝强 李晨 陈赫 郑恺 王祖蓝 谢依霖 熊黛林 郭京飞 伊一 金钟国 董文洁 岳野
26389069,铁道飞虎,5.1,2016-12-23(中国大陆),喜剧 动作,成龙 黄子韬 王凯 王大陆 徐帆 刘德华 张蓝心 吴永伦 桑平 房祖名 池内博之 那威 何沄伟 耿长军 矢野浩二 张艺上 高木贞佑 巩承琪 聂荣鑫
30399268,穿越火线,7.9,2020-07-20(中国大陆),剧情 奇幻,鹿晗 吴磊 代露娃 宋妍霏 刘帅良 朱俊麟 黄德毅 潘美烨 宋家腾 夏志远 杨凯程 张琛 刘扬 刘杰毅 张萌 邵兵 王锵 乔欣 宝马 胡小庭 苇青 战宇 王泊文 张博文
25823277,三生三世十里桃花,4.0,2017-08-03(中国大陆),爱情 奇幻,刘亦菲 杨洋 罗晋 严屹宽 李纯 顾璇 陈佩斯 彭子苏 张贺茗 王羽铮 塔拉 陈星旭 张雅钦 张冉怡 董文腾 青琳昊
27065898,神探蒲松龄,3.8,2019-02-05(中国大陆),喜剧 动作 奇幻 古装,成龙 阮经天 钟楚曦 林柏宏 林鹏 乔杉 潘长江 苑琼丹 刘智福 刘智满 刘智堂 姜嫄 郭赫轩 季路桐 贾海涛 虞汇源 郝燕飞 祝天宇 丁之凯 金泽元 李东益 姚信子
25853727,破风 破風,7.3,2015-08-07(中国大陆),剧情 运动,彭于晏 窦骁 崔始源 王珞丹 陈家乐 欧阳娜娜 连凯 余曦 周杰伦 张昌缅 朱鉴然 刘碧丽 伍家谦 吴嘉龙 洛诗
26021055,栀子花开,4.5,2015-07-10(中国大陆),爱情,李易峰 张慧雯 蒋劲夫 魏大勋 杜天皓 张予曦 李心艾 宋轶 张云龙 柴格 王佑硕 李玟 陈羽凡 胡海泉 尼查坤·抔勒威查固 李晟 李佳航 刘昊然 陈思成 安淇尔 秦沛 谢娜 何炅 李圣佳 米歇尔·孙 李偲菘 李伟菘 曾一竣
4066206,全城热恋,6.2,2010-02-11(中国大陆),喜剧 爱情,张学友 刘若英 谢霆锋 徐熙媛 吴彦祖 井柏然 杨颖 段奕宏 付辛博 卫诗雅 刘家辉 余文乐 张曼玉 蔡卓妍 吕燕 李凯贤 郑可琳 何鸿德 陈子聪 何琢言 陈果 刘金山
26351812,欧洲攻略,3.5,2018-08-17(中国大陆),喜剧 动作 爱情,梁朝伟 唐嫣 杜鹃 林子祥 华栖龙 雅各布 格拉夫 元秋 刘家勇 罗莽 谢婷婷 周小飞 林德信 陈语安 黎烈弓 杰佳·亚宁 马伯全 杰古 雅各布 格拉夫
26644002,傲娇与偏见,4.7,2017-04-20(中国大陆),喜剧 爱情,迪丽热巴 张云龙 高伟光 金晨 马薇薇 范湉湉 迈克·安吉洛 周海媚 樊野 李彧
26654146,解忧杂货店,5.0,2017-12-29(中国大陆),剧情 奇幻,王俊凯 迪丽热巴 董子健 李鸿其 董李无忧 成龙 秦昊 陈都灵 郝蕾 李梦 成泰燊 高华阳 潘斌龙 孟慧圆 韩震魁 严晓频 仉上明珠 高至霆 达伦·格罗夫纳 邢佳栋 王骁 赵培琳 杨奇雨 纪焕博 韩伏生
26698000,心理罪,4.9,2017-08-11(中国大陆),动作 悬疑 犯罪,廖凡 李易峰 万茜 李纯 张国柱 谢君豪 封佳奇 蔡鹭 虞朗 范湉湉 易扬 魏翔 赵婉瑜 周帅
1889243,星际穿越 Interstellar,9.4,2014-11-12(中国大陆),剧情 科幻 冒险,马修·麦康纳 安妮·海瑟薇 杰西卡·查斯坦 麦肯吉·弗依 卡西·阿弗莱克 迈克尔·凯恩 马特·达蒙 蒂莫西·柴勒梅德 艾伦·伯斯汀 约翰·利思戈 韦斯·本特利 大卫·吉亚西 比尔·欧文 托弗·戈瑞斯 科莱特·沃夫 弗朗西斯·X.麦卡蒂 安德鲁·博尔巴 乔什·斯图沃特 莱雅·卡里恩斯 利亚姆·迪金森 杰夫·赫普内尔 伊莱耶斯·加贝尔 布鲁克·史密斯 大卫·奥伊罗 威廉姆·德瓦内 拉什·费加 格里芬·弗雷泽 弗洛拉·诺兰
26879060,情圣,6.0,2016-12-30(中国大陆),喜剧,肖央 闫妮 小沈阳 乔杉 艾伦 代乐乐 常远 克拉拉 车晓 田雨 邓超 王迅 周晓鸥 赵英俊 岳小军 徐冬冬 杨成成 钟鹿纯 曹汉超 陈创 黄威 沈樵
26743573,欢乐颂2,5.4,2017-05-11(中国大陆),剧情 爱情,刘涛 蒋欣 王子文 杨紫 乔欣 王凯 邓伦 杨烁 张陆 吴昊宸 祖峰 陈龙 靳东 张晨光 赵丽娟 王永泉 石云鹏 岳旸 赵千紫 宁文彤 刘敏涛 胡樱子 华波波 颜景瑶 王斌 陈瑾 曹毅 杨昆 郭晓然 王若伊 范哲琛 康群智 万潼 韦奕波 王侃 金晖 陈冠宁 苏盛华 徐晟 冯波 汤亦程 冯晖 杜和倩 张晓谦 张天舒 夏凡 金泽灏 刘琳 丁勇岱 陆玲 蔡纲 李小燕 张乃华 铭亮 谭希和 杨晨 路知行 邬倩 穆丽燕 郭东岳 付滢竹 潘婷
26366496,邪不压正,7.0,2018-07-13(中国大陆),剧情 喜剧 动作,彭于晏 廖凡 姜文 周韵 许晴 泽田谦也 安地 史航 李梦 丁嘉丽 陈曦 凯文·史派西 刘博琛
4321270,猫和老鼠 Tom and Jerry,9.8,1965-09-25(美国),喜剧 动画 家庭,道斯·巴特勒 里德·科菲 约瑟夫·巴伯拉 威廉·汉纳 特克斯·艾弗里 唐·梅西克 比尔·李 瑟尔·莱文斯克洛福特 Tex Ritter 比尔·汤普森 Max Smith 斯坦·弗雷贝格 汉斯·康拉德 琼·弗雷 比利·布莱彻 保罗·费斯 品托·考维格 刘海霞
2210031,仙剑奇侠传,9.1,2005-01-24(中国大陆),爱情 奇幻 武侠 古装,胡歌 刘亦菲 安以轩 刘品言 彭于晏 谢君豪 李丽珍 徐锦江 谭耀文 邓家佳 邓立民 周德华 钟夫翔 蒋欣 张茜 杨明娜 王禄江 杨昆 郑佩佩 张芯瑜 黄智贤 孙莉 曾之乔 过齐鸣 沈磊 蒋俐玮 王苏 江元 金鑫 张柏俊 许守钦 曾昂 黄笑嬿 傅芳玲 李灿森 郭亮 周诗璇
3734112,风声,8.4,2009-09-29(中国大陆),剧情 惊悚 战争 犯罪,周迅 李冰冰 张涵予 王志文 黄晓明 苏有朋 英达 石兆琪 倪大红 段奕宏 朱旭 刘威葳 张一白 吴刚 邓家佳 刘芸 爱戴 刘芊孜 工藤俊作 张立 郭家铭 朱宏嘉 来喜 香川耕二
25853071,庆余年 第一季,7.9,2019-11-26(中国大陆),剧情 古装,张若昀 李沁 陈道明 吴刚 李小冉 袁泉 于荣光 辛芷蕾 李纯 宋轶 刘桦 田雨 王阳 于小伟 郭麒麟 高曙光 李强 于洋 海一天 肖战 佟梦实 刘端端 张昊唯 李俊贤 刘润南 韩玖诺 刘美彤 韩昊霖 崔志刚 贾景晖 代文雯 李子峰 崔鹏 杜玉明 赵柯 许还山 曹翠芬 李建义 郑毓芝 梁爱琪 李洪权 赫子铭 罗二羊 傅迦 赵振廷 董可飞 康杰 张恒瑞 郭家诺 常铖 于安 淮文 孙亦沐 王铮 邓童天 乔于庭 林静 于小鸣 姜洋 东靖川 阎鹤祥 刘琪奕 白澜 顾语涵 魏晚秋 吴韬 巫蛊悠悠 赵岩涛 钱文青 吕志辉
24879858,分手大师,5.1,2014-06-27(中国大陆),喜剧 爱情,邓超 杨幂 古力娜扎 栾元晖 秦越 许可嘉 梁超 赵曼竹 孙俪 柳岩 谢楠 纪姿含 吴京 曹可凡 韩寒 刘园园 代乐乐 申雪 赵宏博 金星
3016187,权力的游戏 第一季 Game of Thrones Season 1,9.5,2011-04-17(美国),剧情 奇幻 冒险,肖恩·宾 米歇尔·费尔利 琳娜·海蒂 彼特·丁拉基 艾米莉亚·克拉克 基特·哈灵顿 苏菲·特纳 麦茜·威廉姆斯 尼古拉·科斯特-瓦尔道 伊恩·格雷 约翰·布莱德利 伊恩·麦克尔希尼 大卫·布拉德利 伊恩·怀特 侬索·阿诺斯 约瑟夫·阿尔京 爱丽达·阿察瑞儿 阿特·帕金森 伊莱耶斯·加贝尔 克莱夫·曼特尔 埃罗斯·维拉霍斯 米尔托斯·耶罗勒曼 阿米拉·加扎拉 利诺·法希奥利 杰佛逊·豪尔 Brendan McCormack Rob Ostlere 马克·斯坦利 伊恩·比蒂 艾米·理查森 欧文·蒂尔 马克·路易斯·琼斯 海蒂·罗曼诺娃 柯南·史蒂文斯 詹姆斯·科兹莫 马克·阿蒂 杰森·莫玛 格辛·安东尼 理查德·麦登 艾丹·吉伦 哈里·劳埃德 伊萨克·亨普斯特德-怀特 罗恩·多纳基 查尔斯·丹斯 娜塔丽·特纳 埃斯梅·比安科 阿尔菲·艾伦 凯特·迪基 康勒斯·希尔 皮特·沃恩 朱利安·格洛弗 杰罗姆·弗林 罗伊·麦克凯恩 罗姗妮·麦琪 菲恩·琼斯 尤金·西蒙 杰克·格里森 唐纳德·桑普特 西贝尔·凯基莉 约瑟夫·马勒 埃蒙·埃利奥特 约瑟夫·戴浦西 杰米·西弗斯
26430092,欢乐颂,7.4,2016-04-18(中国大陆),剧情 爱情,刘涛 蒋欣 王子文 杨紫 乔欣 祖峰 王凯 张陆 靳东 杨烁 张晓谦 郭晓然 陈牧扬 任伟 宁文彤 王永泉 王宏 丁勇岱 吴昊宸 穆丽燕 冯晖 谭希和 刘敏涛 张乃华 康群智 岳旸 赵千紫 王雯诗 胡伊静 隋雨蒙 朱梦瑶 石云鹏 汤亦程 王娜娜 刘琳 李雪婷 戴美虹 孙栋 孔笙 路知行 何小虎 朱凌雾 袁愿 陈冠宁 孙小会 李克伟 焦祺越 金晖 冯棉 毕英杰 魏伟 买龙 李咏儿 王竞 赵子煜 徐亚雄 韩淼 宁楠 冷海铭 王嘉丽 王禹铮 高安艺 罗周红 韩姝妹 曹世平 蔡昌健 李帅 郭彤彤 赵达 张婷馨 吴凌云 郏莉莉
24751763,罗曼蒂克消亡史,7.7,2016-12-16(中国大陆),剧情,葛优 章子怡 浅野忠信 杜淳 钟欣潼 倪大红 赵宝刚 袁泉 闫妮 韩庚 霍思燕 杜江 王传君 钟汉良 马晓伟 吕行 乔笑笑 刘天阳 赵海涛 叶禾 周敬峰 杨露璐 松峰莉璃 松浦敬之 平田康之 张晓龙 郭晓小 小黑 徐忱 李冰 张歌 阿十·戈里 周玲 姜勇军 李思源 王唯 张琛 张启煜 张志明
25919910,师父,8.2,2015-12-10(中国大陆),剧情 动作 武侠,廖凡 宋佳 蒋雯丽 金士杰 宋洋 黄觉 麦迪娜 张傲月 马君 陈观泰 熊欣欣 戴立忍 裘继戎 李博 邹家豪 卡丽娜 赵贵祥 李春遂 张蒙生 彭志 刘洪林 王宝山 刘子威 陈韦然 赵峥 李桂生 薄冰 谢勇 尚言生 杨晓波 刘妙 艾琳 刘新义 安东·夏波瓦洛 李一明 李光复 闫长海 杜月 高肖雅 鲁冠廷 柳青伶 崔陆萌 王星凯 冯启龙 任思扬 秦伯坤 赵英龙 徐悦 陈大成 达伦·格罗夫纳 乔鸣麟
1307023,神话,6.8,2005-09-23(中国大陆/中国香港),剧情 喜剧 动作 奇幻 冒险,成龙 金喜善 梁家辉 玛丽卡·沙拉瓦特 孙周 邵兵 于荣光 谭耀文 乔杉 卢惠光 姜广涛 叶山豪 崔民秀 晋松 王合喜 元德 张磊 张益群 魏晶琦 李学通 杰森·庄 胡健 拉姆·戈帕尔·巴贾杰 陈启国 何钧 石子良 陈硕 苏丹舒·潘迪 蔡纲 景珂 伍刚
26850326,欢乐喜剧人,2.6,2017-03-24(中国大陆),喜剧,郭德纲 岳云鹏 罗温·艾金森 艾伦 张小斐 潘斌龙 孙越 张泰维 伊万德·霍利菲尔德 陈国坤 李尚正 梁超 魏璐 陈米麒 赵文琪 吴思佳 陈苑澄 苏皓儿 艾克拜尔·黑血 雷鹏宇 张仟 颜敬杰 迈克·泰森 勃小龙 周宇鹏
25838463,像素大战 Pixels,6.3,2015-09-15(中国大陆),喜剧 动作 科幻,亚当·桑德勒 凯文·詹姆斯 米歇尔·莫纳汉 彼特·丁拉基 乔什·加德 布莱恩·考克斯 马特·林茨 肖恩·宾 简·科拉克斯基 丹·艾克罗伊德 艾菲恩·克洛科特 莱妮·卡赞 艾什莉·本森 玛莎·斯图尔特 丹尼斯·秋山 汤姆·麦卡锡 提姆·赫利希 杰姬·桑德勒 杰瑞德·桑德勒 威廉·S·泰勒 罗丝·洛林斯 塔克·斯莫尔伍德 塞蕾娜·威廉姆斯 艾伦·卡瓦特 珊妮·桑德勒 Mark Whalen Bill Lake 岩谷彻 费奥纳·肖 比利·维斯特 马泰 丹·帕特里克 莎蒂·桑德勒 迈克·布瓦韦尔 詹姆斯·普雷斯顿·罗杰斯
